smiles,reward,C,uncertainty
Cc1nc2c(nc1C)c1c3ccc4c(C)c(-c5ccc(-c6ccc(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)s6)s5)n(C)c4c3n(C)c1c1c2c2ccc3c(C)c(-c4ccc(-c5ccc(C=C6C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)s5)s4)n(C)c3c2n1C,-2.3716106264743835,1.0,0.000301118614472351
Cc1c(C=CC=Cc2ccc(C=C3C(=O)c4cc5sc(Br)cc5cc4C3=C(C#N)C#N)[nH]2)sc2c1ccc1c2sc2c3sc4c(ccc5c(C)c(C=CC=Cc6ccc(C=C7C(=O)c8cc9sc(Br)cc9cc8C7=C(C#N)C#N)[nH]6)sc54)c3c3nn(C)nc3c12,-2.412368293096727,1.0,0.0005912484041781241
Cc1nc2c(nc1C)c1c3oc4c(C)c(-c5ccc(-c6ccc(C=C7C(=O)c8cc9sc(Br)cc9cc8C7=C(C#N)C#N)[nH]6)cc5)n(C)c4c3sc1c1sc3c(oc4c(C)c(-c5ccc(-c6ccc(C=C7C(=O)c8cc9sc(Br)cc9cc8C7=C(C#N)C#N)[nH]6)cc5)n(C)c43)c21,-2.537939981998965,1.0,0.00026940460444890846
Cc1nc2c(nc1C)c1c(ccc3c1oc1c(C)c(-c4ccc(-c5ccc(C=C6C(=O)c7c(Cl)cc(Br)cc7C6=C(C#N)C#N)c6nsnc56)s4)n(C)c13)c1ccc3c(oc4c(C)c(-c5ccc(-c6ccc(C=C7C(=O)c8c(Cl)cc(Br)cc8C7=C(C#N)C#N)c7nsnc67)s5)n(C)c43)c12,-2.106089396823431,1.0,0.00020582841429028775
Cc1c(-c2ccc(C=CC=CC=C3C(=O)c4cc(Cl)c(Br)cc4C3=C(C#N)C#N)[nH]2)n(C)c2c3cnc4c5ncc6c7c(c(C)c(-c8ccc(C=CC=CC=C9C(=O)c%10cc(Cl)c(Br)cc%10C9=C(C#N)C#N)[nH]8)n7C)n(C)c6c5c5nsnc5c4c3n(C)c12,-2.0145465351843406,1.0,0.0001901916233526535
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)[nH]3)[nH]2)ccc2c1oc1c2oc2c3oc4c5ccc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)[nH]7)[nH]6)c(C)c5oc4c3c3nonc3c12,-2.465583956940634,1.0,0.0008663807342266239
Cc1nc2c(nc1C)c1c3cnc4c(C)c(-c5ccc(-c6ccc(C=C7C(=O)c8cc(Cl)c(Br)cc8C7=C(C#N)C#N)c7nsnc67)[nH]5)ccc4c3cnc1c1ncc3c4ccc(-c5ccc(-c6ccc(C=C7C(=O)c8cc(Cl)c(Br)cc8C7=C(C#N)C#N)c7nsnc67)[nH]5)c(C)c4ncc3c12,-2.2587321342423494,1.0,0.00026199600905041365
Cc1nc2c(nc1C)c1c(ccc3c4oc(C=C5C(=O)c6cc(Cl)c(Cl)cc6C5=C(C#N)C#N)c(C)c4oc31)c1ccc3c4oc(C=C5C(=O)c6cc(Cl)c(Cl)cc6C5=C(C#N)C#N)c(C)c4oc3c12,-2.3985089364226164,1.0,0.0008811835923125955
Cc1c(C=C2C(=O)c3cc(Cl)c(Br)cc3C2=C(C#N)C#N)ccc2c1oc1c2cnc2c3ncc4c5ccc(C=C6C(=O)c7cc(Cl)c(Br)cc7C6=C(C#N)C#N)c(C)c5oc4c3c3nccnc3c21,-3.0932178077768,1.0,0.000521504925318439
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5c(Cl)cc(Br)cc5C4=C(C#N)C#N)c4nsnc34)s2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9c(Cl)cc(Br)cc9C8=C(C#N)C#N)c8nsnc78)s6)c(C)c5oc4c3c3nccnc3c12,-2.037758647119842,1.0,0.00041089057647347715
Cc1nc2c(nc1C)c1c(oc3c4cnc(C=CC=Cc5ccc(C=C6C(=O)c7c(Cl)cc(Br)cc7C6=C(C#N)C#N)cc5)c(C)c4n(C)c31)c1oc3c4cnc(C=CC=Cc5ccc(C=C6C(=O)c7c(Cl)cc(Br)cc7C6=C(C#N)C#N)cc5)c(C)c4n(C)c3c21,-2.482257155307453,1.0,0.0005378299300486944
Cc1c(C=CC=Cc2ccc(C=C3C(=O)c4c(Cl)cc(Br)cc4C3=C(C#N)C#N)[nH]2)ccc2c1ccc1c2oc2c3oc4c5ccc(C=CC=Cc6ccc(C=C7C(=O)c8c(Cl)cc(Br)cc8C7=C(C#N)C#N)[nH]6)c(C)c5ccc4c3c3ccccc3c12,-2.468390336863762,1.0,0.0002427012305403764
Cc1c(C=C2C(=O)c3cc4sccc4cc3C2=C(C#N)C#N)ccc2c1sc1c2ncc2c3cnc4c5ccc(C=C6C(=O)c7cc8sccc8cc7C6=C(C#N)C#N)c(C)c5sc4c3c3nonc3c21,-3.0385641882733596,1.0,0.0002022452935399599
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(C(F)(F)F)ccc5C4=C(C#N)C#N)[nH]3)[nH]2)ncc2c1sc1c2sc2c3sc4c5cnc(-c6ccc(-c7ccc(C=C8C(=O)c9cc(C(F)(F)F)ccc9C8=C(C#N)C#N)[nH]7)[nH]6)c(C)c5sc4c3c(F)c(F)c12,-2.582924279967906,1.0,0.0010816856509157091
Cc1nc2c(nc1C)c1c(ccc3c4oc(-c5ccc(-c6ccc(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)s6)cc5)c(C)c4oc31)c1ccc3c4oc(-c5ccc(-c6ccc(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)s6)cc5)c(C)c4oc3c12,-2.5270111165539966,1.0,0.0015885160912896268
Cc1nc2c(nc1C)c1c(ccc3c4oc(C=CC=CC=CC=CC=C5C(=O)c6cc7sccc7cc6C5=C(C#N)C#N)c(C)c4oc31)c1ccc3c4oc(C=CC=CC=CC=CC=C5C(=O)c6cc7sccc7cc6C5=C(C#N)C#N)c(C)c4oc3c12,-1.8402662589448575,1.0,0.0007088586519738982
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5c(csc5Cl)C4=C(C#N)C#N)cc3)[nH]2)ncc2c1ncc1c2oc2c3oc4c5cnc(-c6ccc(-c7ccc(C=C8C(=O)c9c(csc9Cl)C8=C(C#N)C#N)cc7)[nH]6)c(C)c5ncc4c3c(F)c(F)c12,-2.686191789407009,1.0,0.0004986175407903914
Cc1nc2c(nc1C)c1c3sc4c(C)c(-c5ccc(-c6ccc(C=C7C(=O)c8cc(Cl)c(Cl)cc8C7=C(C#N)C#N)[nH]6)[nH]5)n(C)c4c3n(C)c1c1c2c2sc3c(C)c(-c4ccc(-c5ccc(C=C6C(=O)c7cc(Cl)c(Cl)cc7C6=C(C#N)C#N)[nH]5)[nH]4)n(C)c3c2n1C,-2.219499658911541,1.0,0.0005448314119904651
Cc1c(-c2ccc(C=C3C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)[nH]2)ncc2c1ccc1c2ccc2c3ccc4c5cnc(-c6ccc(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)[nH]6)c(C)c5ccc4c3c3nn(C)nc3c12,-2.6934619005011475,1.0,0.00041530575991899354
Cc1c(C=CC=Cc2ccc(C=C3C(=O)c4cc(Br)c(Br)cc4C3=C(C#N)C#N)[nH]2)sc2c1ccc1c2cnc2c3ncc4c(ccc5c(C)c(C=CC=Cc6ccc(C=C7C(=O)c8cc(Br)c(Br)cc8C7=C(C#N)C#N)[nH]6)sc54)c3c3nonc3c12,-2.4627942332522244,1.0,0.0009575145213549519
Cc1c(-c2ccc(C=CC=CC=C3C(=O)c4c(Cl)cc(Br)cc4C3=C(C#N)C#N)cc2)oc2c3ncc4c5cnc6c7oc(-c8ccc(C=CC=CC=C9C(=O)c%10c(Cl)cc(Br)cc%10C9=C(C#N)C#N)cc8)c(C)c7n(C)c6c5c5nsnc5c4c3n(C)c12,-2.3028780311348624,1.0,0.00033015927526758304
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(Cl)c(Br)cc5C4=C(C#N)C#N)cc3)[nH]2)oc2c1sc1c3c4nn(C)nc4c4c5sc6c(C)c(-c7ccc(-c8ccc(C=C9C(=O)c%10cc(Cl)c(Br)cc%10C9=C(C#N)C#N)cc8)[nH]7)oc6c5n(C)c4c3n(C)c21,-2.412514482297754,1.0,0.00019757551890542402
Cc1c(-c2ccc(C=CC=CC=C3C(=O)c4cc(Br)c(Cl)cc4C3=C(C#N)C#N)cc2)oc2c1oc1c2oc2c3oc4c5oc(-c6ccc(C=CC=CC=C7C(=O)c8cc(Br)c(Cl)cc8C7=C(C#N)C#N)cc6)c(C)c5oc4c3c3nonc3c12,-2.1798068454963686,1.0,0.00400383575591956
Cc1c(-c2ccc(C=CC=CC=C3C(=O)c4cscc4C3=C(C#N)C#N)s2)oc2c3sc4c5sc6c7oc(-c8ccc(C=CC=CC=C9C(=O)c%10cscc%10C9=C(C#N)C#N)s8)c(C)c7n(C)c6c5c(F)c(F)c4c3n(C)c12,-1.9552195143740256,1.0,0.0012542707764824357
Cc1c(C=CC=CC=C2C(=O)c3cscc3C2=C(C#N)C#N)ncc2c1oc1c2ccc2c3ccc4c5cnc(C=CC=CC=C6C(=O)c7cscc7C6=C(C#N)C#N)c(C)c5oc4c3c3nccnc3c21,-2.6977823489281976,1.0,0.0007511521414560463
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(C(F)(F)F)ccc5C4=C(C#N)C#N)c4nsnc34)cc2)ncc2c3ccc4c5ccc6c7cnc(-c8ccc(-c9ccc(C=C%10C(=O)c%11cc(C(F)(F)F)ccc%11C%10=C(C#N)C#N)c%10nsnc9%10)cc8)c(C)c7n(C)c6c5c5nonc5c4c3n(C)c12,-2.7970401213791742,1.0,0.0005919848002475803
Cc1c(C=C2C(=O)c3cc(Cl)c(Br)cc3C2=C(C#N)C#N)ncc2c1ccc1c2ncc2c3cnc4c5cnc(C=C6C(=O)c7cc(Cl)c(Br)cc7C6=C(C#N)C#N)c(C)c5ccc4c3c3ccccc3c21,-3.128874740063614,1.0,0.0005980742062678956
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)s2)ncc2c3oc4c5oc6c7cnc(-c8ccc(-c9ccc(C=C%10C(=O)c%11cc%12sc(Br)cc%12cc%11C%10=C(C#N)C#N)c%10nsnc9%10)s8)c(C)c7n(C)c6c5c5nonc5c4c3n(C)c12,-2.3517960790077015,1.0,0.00022408278538588178
Cc1nc2c(nc1C)c1c(cnc3c1cnc1c(C)c(-c4ccc(-c5ccc(C=C6C(=O)c7cc(Br)c(Cl)cc7C6=C(C#N)C#N)[nH]5)s4)sc13)c1cnc3c(cnc4c(C)c(-c5ccc(-c6ccc(C=C7C(=O)c8cc(Br)c(Cl)cc8C7=C(C#N)C#N)[nH]6)s5)sc43)c12,-2.514930874910769,1.0,3.5363534840904265e-05
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(Cl)c(Cl)cc5C4=C(C#N)C#N)cc3)[nH]2)ncc2c1oc1c3c4nsnc4c4c5oc6c(C)c(-c7ccc(-c8ccc(C=C9C(=O)c%10cc(Cl)c(Cl)cc%10C9=C(C#N)C#N)cc8)[nH]7)ncc6c5n(C)c4c3n(C)c21,-2.585866061664877,1.0,0.0003942048645662055
Cc1nc2c(nc1C)c1c(ccc3c1sc1c(C)c(-c4ccc(-c5ccc(C=C6C(=O)c7c(ccc(Br)c7Cl)C6=C(C#N)C#N)s5)c5nsnc45)n(C)c13)c1ccc3c(sc4c(C)c(-c5ccc(-c6ccc(C=C7C(=O)c8c(ccc(Br)c8Cl)C7=C(C#N)C#N)s6)c6nsnc56)n(C)c43)c12,-2.2348579090300893,1.0,0.0004314382887464774
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(Cl)c(Br)cc5C4=C(C#N)C#N)cc3)s2)ncc2c1sc1c2ccc2c3ccc4c5cnc(-c6ccc(-c7ccc(C=C8C(=O)c9cc(Cl)c(Br)cc9C8=C(C#N)C#N)cc7)s6)c(C)c5sc4c3c3nsnc3c21,-2.847789544616661,1.0,0.0010188014663370382
Cc1nc2c(nc1C)c1c(cnc3c4oc(-c5ccc(C=C6C(=O)c7cc(C(F)(F)F)ccc7C6=C(C#N)C#N)c6nsnc56)c(C)c4sc31)c1cnc3c4oc(-c5ccc(C=C6C(=O)c7cc(C(F)(F)F)ccc7C6=C(C#N)C#N)c6nsnc56)c(C)c4sc3c12,-2.3379406628186503,1.0,0.0014555036274863653
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)[nH]3)cc2)ccc2c1sc1c2oc2c3oc4c5ccc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)[nH]7)cc6)c(C)c5sc4c3c3nccnc3c21,-2.791857740752152,1.0,8.481610370836279e-05
Cc1nc2c(nc1C)c1c3ccc4c(C)c(C=C5C(=O)c6cc(C(F)(F)F)ccc6C5=C(C#N)C#N)sc4c3n(C)c1c1c2c2ccc3c(C)c(C=C4C(=O)c5cc(C(F)(F)F)ccc5C4=C(C#N)C#N)sc3c2n1C,-2.4486708920258495,1.0,0.000459925812879014
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5c(Cl)cc(Br)cc5C4=C(C#N)C#N)c4nsnc34)s2)sc2c1ccc1c3c(F)c(F)c4c5ccc6c(C)c(-c7ccc(-c8ccc(C=C9C(=O)c%10c(Cl)cc(Br)cc%10C9=C(C#N)C#N)c9nsnc89)s7)sc6c5n(C)c4c3n(C)c12,-2.295012431702839,1.0,0.00011982436380097994
Cc1c(-c2ccc(C=C3C(=O)c4c(csc4Cl)C3=C(C#N)C#N)s2)ncc2c1ncc1c2oc2c3oc4c5cnc(-c6ccc(C=C7C(=O)c8c(csc8Cl)C7=C(C#N)C#N)s6)c(C)c5ncc4c3c3ccccc3c12,-2.700245068250097,1.0,0.0007424630360777229
Cc1c(C=C2C(=O)c3cc(Br)c(Br)cc3C2=C(C#N)C#N)oc2c1ccc1c2sc2c3sc4c(ccc5c(C)c(C=C6C(=O)c7cc(Br)c(Br)cc7C6=C(C#N)C#N)oc54)c3c3nsnc3c12,-2.628127847765035,1.0,0.00021409819351614345
Cc1c(-c2ccc(C=CC=CC=C3C(=O)c4c(ccc(Br)c4Cl)C3=C(C#N)C#N)s2)n(C)c2c1oc1c2ncc2c3cnc4c(oc5c(C)c(-c6ccc(C=CC=CC=C7C(=O)c8c(ccc(Br)c8Cl)C7=C(C#N)C#N)s6)n(C)c54)c3c3ccccc3c21,-2.149496271113775,1.0,0.0005128792972515228
Cc1c(-c2ccc(C=CC=CC=C3C(=O)c4cc(Cl)c(Br)cc4C3=C(C#N)C#N)cc2)sc2c1sc1c2ncc2c3cnc4c5sc(-c6ccc(C=CC=CC=C7C(=O)c8cc(Cl)c(Br)cc8C7=C(C#N)C#N)cc6)c(C)c5sc4c3c(F)c(F)c21,-2.500960709561057,1.0,0.000307060304248985
Cc1c(C=C2C(=O)c3cc(Br)c(Br)cc3C2=C(C#N)C#N)ccc2c1oc1c2ncc2c3cnc4c5ccc(C=C6C(=O)c7cc(Br)c(Br)cc7C6=C(C#N)C#N)c(C)c5oc4c3c3nsnc3c21,-2.9533790896770387,1.0,0.0015761567822298872
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5c(Cl)cc(Br)cc5C4=C(C#N)C#N)c4nsnc34)cc2)sc2c1oc1c2oc2c3oc4c(oc5c(C)c(-c6ccc(-c7ccc(C=C8C(=O)c9c(Cl)cc(Br)cc9C8=C(C#N)C#N)c8nsnc78)cc6)sc54)c3c(F)c(F)c12,-2.4838423761160606,1.0,0.0005240761208833433
Cc1c(-c2ccc(C=CC=CC=C3C(=O)c4cc(Br)c(Cl)cc4C3=C(C#N)C#N)[nH]2)n(C)c2c1sc1c2sc2c3sc4c(sc5c(C)c(-c6ccc(C=CC=CC=C7C(=O)c8cc(Br)c(Cl)cc8C7=C(C#N)C#N)[nH]6)n(C)c54)c3c(F)c(F)c21,-1.9929147533845004,1.0,0.0006138631298790997
Cc1c(-c2ccc(C=CC=CC=C3C(=O)c4cc(Cl)c(Cl)cc4C3=C(C#N)C#N)cc2)ccc2c3ccc4c5ccc6c7ccc(-c8ccc(C=CC=CC=C9C(=O)c%10cc(Cl)c(Cl)cc%10C9=C(C#N)C#N)cc8)c(C)c7n(C)c6c5c5nccnc5c4c3n(C)c12,-2.5797884363684447,1.0,0.001160884695835307
Cc1nc2c(nc1C)c1c(ccc3c1sc1c(C)c(-c4ccc(-c5ccc(C=C6C(=O)c7cc(Cl)c(Br)cc7C6=C(C#N)C#N)cc5)cc4)n(C)c13)c1ccc3c(sc4c(C)c(-c5ccc(-c6ccc(C=C7C(=O)c8cc(Cl)c(Br)cc8C7=C(C#N)C#N)cc6)cc5)n(C)c43)c12,-2.9211152084665835,1.0,0.0022282197751941624
Cc1nc2c(nc1C)c1c3ccc4c(C)c(C=C5C(=O)c6c(ccc(Br)c6Cl)C5=C(C#N)C#N)sc4c3n(C)c1c1c2c2ccc3c(C)c(C=C4C(=O)c5c(ccc(Br)c5Cl)C4=C(C#N)C#N)sc3c2n1C,-2.5198026558856776,1.0,5.329392158337498e-05
Cc1nc2c(nc1C)c1c3cnc4c(C)c(C=C5C(=O)c6cc(Br)c(Br)cc6C5=C(C#N)C#N)oc4c3sc1c1sc3c(cnc4c(C)c(C=C5C(=O)c6cc(Br)c(Br)cc6C5=C(C#N)C#N)oc43)c21,-2.6313985900976946,1.0,0.0003594548051131241
Cc1c(-c2ccc(C=C3C(=O)c4cscc4C3=C(C#N)C#N)c3nsnc23)sc2c3ccc4c5ccc6c7sc(-c8ccc(C=C9C(=O)c%10cscc%10C9=C(C#N)C#N)c9nsnc89)c(C)c7n(C)c6c5c5nn(C)nc5c4c3n(C)c12,-2.284821163578209,1.0,9.171703728316771e-05
Cc1c(C=CC=CC=C2C(=O)c3cscc3C2=C(C#N)C#N)n(C)c2c1oc1c2ccc2c3ccc4c(oc5c(C)c(C=CC=CC=C6C(=O)c7cscc7C6=C(C#N)C#N)n(C)c54)c3c3nccnc3c21,-2.0114988634314166,1.0,0.0011399727798933057
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(Cl)c(Br)cc5C4=C(C#N)C#N)[nH]3)c3nsnc23)oc2c1ccc1c2oc2c3oc4c(ccc5c(C)c(-c6ccc(-c7ccc(C=C8C(=O)c9cc(Cl)c(Br)cc9C8=C(C#N)C#N)[nH]7)c7nsnc67)oc54)c3c3ccccc3c12,-2.3986094327649776,1.0,0.0023929771248667464
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sccc6cc5C4=C(C#N)C#N)cc3)c3nsnc23)sc2c1ncc1c2ncc2c3cnc4c(cnc5c(C)c(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sccc%10cc9C8=C(C#N)C#N)cc7)c7nsnc67)sc54)c3c3nccnc3c21,-2.8425392535024474,1.0,0.0005217202109886188
Cc1c(-c2ccc(C=C3C(=O)c4c(csc4Cl)C3=C(C#N)C#N)[nH]2)ncc2c3cnc4c5ncc6c7cnc(-c8ccc(C=C9C(=O)c%10c(csc%10Cl)C9=C(C#N)C#N)[nH]8)c(C)c7n(C)c6c5c5nonc5c4c3n(C)c12,-2.7747828085362114,1.0,0.0007983509373863384
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5c(Cl)cc(Br)cc5C4=C(C#N)C#N)[nH]3)s2)sc2c3ccc4c5ccc6c7sc(-c8ccc(-c9ccc(C=C%10C(=O)c%11c(Cl)cc(Br)cc%11C%10=C(C#N)C#N)[nH]9)s8)c(C)c7n(C)c6c5c(F)c(F)c4c3n(C)c12,-2.3898033150054174,1.0,0.0003955495782879126
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5c(Cl)cc(Br)cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)ccc2c1sc1c2cnc2c3ncc4c5ccc(-c6ccc(-c7ccc(C=C8C(=O)c9c(Cl)cc(Br)cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5sc4c3c3ccccc3c21,-2.2412645508556155,1.0,0.0001532026765582728
Cc1c(C=CC=Cc2ccc(C=C3C(=O)c4cc5sccc5cc4C3=C(C#N)C#N)s2)ccc2c1ncc1c2oc2c3oc4c5ccc(C=CC=Cc6ccc(C=C7C(=O)c8cc9sccc9cc8C7=C(C#N)C#N)s6)c(C)c5ncc4c3c3ccccc3c12,-2.5013094285154462,1.0,0.00022274960876522698
Cc1c(C=CC=CC=C2C(=O)c3c(csc3Cl)C2=C(C#N)C#N)ncc2c1ncc1c2sc2c3sc4c5cnc(C=CC=CC=C6C(=O)c7c(csc7Cl)C6=C(C#N)C#N)c(C)c5ncc4c3c3nsnc3c12,-2.619494831881055,1.0,0.0007484010202789548
Cc1nc2c(nc1C)c1c3cnc4c(C)c(-c5ccc(-c6ccc(C=C7C(=O)c8cc(C(F)(F)F)ccc8C7=C(C#N)C#N)cc6)s5)oc4c3oc1c1oc3c(cnc4c(C)c(-c5ccc(-c6ccc(C=C7C(=O)c8cc(C(F)(F)F)ccc8C7=C(C#N)C#N)cc6)s5)oc43)c21,-2.6558792308085346,1.0,0.0009199706822986542
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)cc2)ccc2c1ccc1c2ccc2c3ccc4c5ccc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)cc6)c(C)c5ccc4c3c(F)c(F)c12,-2.8699126853406924,1.0,0.0018613881093738627
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(Cl)c(Cl)cc5C4=C(C#N)C#N)[nH]3)s2)n(C)c2c1oc1c2oc2c3oc4c(oc5c(C)c(-c6ccc(-c7ccc(C=C8C(=O)c9cc(Cl)c(Cl)cc9C8=C(C#N)C#N)[nH]7)s6)n(C)c54)c3c(F)c(F)c21,-2.314158829405013,1.0,0.0004290833017766005
Cc1c(C=C2C(=O)c3cscc3C2=C(C#N)C#N)oc2c3ccc4c5ccc6c7oc(C=C8C(=O)c9cscc9C8=C(C#N)C#N)c(C)c7n(C)c6c5c5nn(C)nc5c4c3n(C)c12,-2.360648755973706,1.0,0.0005693117645728663
Cc1nc2c(nc1C)c1c3ccc4c(C)c(C=CC=CC=CC=CC=C5C(=O)c6cc7sc(Br)cc7cc6C5=C(C#N)C#N)ccc4c3cnc1c1ncc3c4ccc(C=CC=CC=CC=CC=C5C(=O)c6cc7sc(Br)cc7cc6C5=C(C#N)C#N)c(C)c4ccc3c12,-2.36409419314399,1.0,0.0003674278288912092
Cc1c(C=CC=Cc2ccc(C=C3C(=O)c4cc(Cl)c(Br)cc4C3=C(C#N)C#N)[nH]2)ncc2c1ncc1c2oc2c3oc4c5cnc(C=CC=Cc6ccc(C=C7C(=O)c8cc(Cl)c(Br)cc8C7=C(C#N)C#N)[nH]6)c(C)c5ncc4c3c3ccccc3c12,-2.5051380988177656,1.0,0.0002169115616474926
Cc1c(C=CC=CC=CC=CC=C2C(=O)c3c(csc3Cl)C2=C(C#N)C#N)sc2c1oc1c2oc2c3oc4c(oc5c(C)c(C=CC=CC=CC=CC=C6C(=O)c7c(csc7Cl)C6=C(C#N)C#N)sc54)c3c3nsnc3c12,-1.7765529752229938,1.0,0.003802113760210002
Cc1c(C=C2C(=O)c3c(csc3Cl)C2=C(C#N)C#N)oc2c1ccc1c2sc2c3sc4c(ccc5c(C)c(C=C6C(=O)c7c(csc7Cl)C6=C(C#N)C#N)oc54)c3c(F)c(F)c12,-2.652466798693959,1.0,0.0002662226246608057
Cc1nc2c(nc1C)c1c(ncc3c4cnc(-c5ccc(-c6ccc(C=C7C(=O)c8c(Cl)cc(Br)cc8C7=C(C#N)C#N)s6)cc5)c(C)c4sc31)c1ncc3c4cnc(-c5ccc(-c6ccc(C=C7C(=O)c8c(Cl)cc(Br)cc8C7=C(C#N)C#N)s6)cc5)c(C)c4sc3c12,-2.8120484508351242,1.0,0.000158846485169839
Cc1c(-c2ccc(C=C3C(=O)c4cc(Cl)c(Cl)cc4C3=C(C#N)C#N)[nH]2)sc2c3ccc4c5ccc6c7sc(-c8ccc(C=C9C(=O)c%10cc(Cl)c(Cl)cc%10C9=C(C#N)C#N)[nH]8)c(C)c7n(C)c6c5c5ccccc5c4c3n(C)c12,-2.4605721350392598,1.0,0.000505775386864471
Cc1c(-c2ccc(C=C3C(=O)c4cscc4C3=C(C#N)C#N)c3nsnc23)ncc2c1ncc1c2sc2c3sc4c5cnc(-c6ccc(C=C7C(=O)c8cscc8C7=C(C#N)C#N)c7nsnc67)c(C)c5ncc4c3c3nn(C)nc3c12,-2.8176372883039997,1.0,0.00025510782407334176
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(Cl)c(Br)cc5C4=C(C#N)C#N)[nH]3)[nH]2)n(C)c2c1oc1c2sc2c3sc4c(oc5c(C)c(-c6ccc(-c7ccc(C=C8C(=O)c9cc(Cl)c(Br)cc9C8=C(C#N)C#N)[nH]7)[nH]6)n(C)c54)c3c3ccccc3c12,-2.3943324135136876,1.0,0.0015623165530955774
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5c(ccc(Br)c5Cl)C4=C(C#N)C#N)[nH]3)c3nsnc23)sc2c1ncc1c2cnc2c3ncc4c(cnc5c(C)c(-c6ccc(-c7ccc(C=C8C(=O)c9c(ccc(Br)c9Cl)C8=C(C#N)C#N)[nH]7)c7nsnc67)sc54)c3c3nonc3c12,-2.52775293382642,1.0,0.0006373728471542606
Cc1c(-c2ccc(C=CC=CC=C3C(=O)c4c(csc4Cl)C3=C(C#N)C#N)s2)sc2c1sc1c2ccc2c3ccc4c5sc(-c6ccc(C=CC=CC=C7C(=O)c8c(csc8Cl)C7=C(C#N)C#N)s6)c(C)c5sc4c3c3nccnc3c21,-2.133269884627288,1.0,0.000457734978899893
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)ccc2c1ncc1c2cnc2c3ncc4c5ccc(-c6ccc(-c7ccc(C=C8C(=O)c9cc(F)c(F)cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5ncc4c3c3nsnc3c12,-2.279219722146485,1.0,0.0007972707239618515
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5c(csc5Cl)C4=C(C#N)C#N)c4nsnc34)c3nsnc23)ncc2c1ncc1c2ncc2c3cnc4c5cnc(-c6ccc(-c7ccc(C=C8C(=O)c9c(csc9Cl)C8=C(C#N)C#N)c8nsnc78)c7nsnc67)c(C)c5ncc4c3c3nn(C)nc3c21,-2.738434768268747,1.0,0.0004998092019610212
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sccc6cc5C4=C(C#N)C#N)[nH]3)[nH]2)n(C)c2c3ncc4c5cnc6c7c(c(C)c(-c8ccc(-c9ccc(C=C%10C(=O)c%11cc%12sccc%12cc%11C%10=C(C#N)C#N)[nH]9)[nH]8)n7C)n(C)c6c5c5ccccc5c4c3n(C)c12,-2.468337294022327,1.0,0.0009304325022698734
